image_path,raw_label,label,source,split
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/ea460c0a-532e-492b-93fa-5b9b936c7506___NREC_B.Spot 1810.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/4c234632-b720-420d-934f-95b83f2dd59d___JR_B.Spot 3131.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/d301e0ad-26ae-424e-ace7-d38996e15660___JR_B.Spot 8932.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/ad91f8c2-0505-4b62-8395-370d3ae23c68___NREC_B.Spot 9071.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/41f3e9be-44a8-42b1-9654-8e7127bfc57e___JR_B.Spot 9048.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Bell_pepper_leaf_spot/train_Bell_pepper leaf spot_27.jpg,Bell_pepper_leaf_spot,pepper_bacterial_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/5e39aa56-cbda-4c20-9964-6a03c700cebd___NREC_B.Spot 1856.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/b82e0746-97b5-4be9-90a7-ac2b2121428c___JR_B.Spot 9073.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/6b1b260e-fab5-4a73-936c-5592119c13fe___NREC_B.Spot 1952.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/test/Bell_pepper_leaf_spot/test_Bell_pepper leaf spot_5.jpg,Bell_pepper_leaf_spot,pepper_bacterial_spot,plantdoc_test,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/3af826c4-e8d8-472f-b4cf-d1a34bc2cd35___NREC_B.Spot 9051.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/a019b8ae-20de-4f0b-978e-0c4e142c697d___JR_B.Spot 9059.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/8a76c7e0-7da2-41c0-8167-75da69445d0d___JR_B.Spot 3143.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/fd674a82-dd98-419b-998c-48e43bfcbf1f___NREC_B.Spot 1900.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/e184272e-73aa-4b9c-a03b-1597c761de1f___JR_B.Spot 8938.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/d2a4d03b-3234-4ce5-9fcb-3d6e5fddae51___NREC_B.Spot 1894.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/6e698a9c-27ae-4ebb-a041-c8f06a69d664___JR_B.Spot 3133.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/0efa6329-22f4-4bf0-a67a-17b0d5e4d2f2___NREC_B.Spot 9145.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/bc5d56b1-e0e0-4271-90a7-4d4bf2ed0fd8___JR_B.Spot 8939.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/712327ce-f01f-4398-802d-22af911de777___JR_B.Spot 9078.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/286c3d56-edde-4185-89f2-048ee0e7d6aa___JR_B.Spot 3287.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/11b85334-0029-430e-873d-9402bd9e5e9f___JR_B.Spot 9031.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/88567f21-a54a-44bb-a572-e3b1c14c3832___JR_B.Spot 3156.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/45de9eff-47b2-4e93-941a-11eeedbefc4f___NREC_B.Spot 1945.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/e9714b47-3088-4ef5-9f18-02983c4558fc___JR_B.Spot 3144.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/f47251cd-5d05-4d98-847c-4e1ae180333a___NREC_B.Spot 1965.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/a3f4ee94-8c9f-4c38-8e64-b3928e6b3a95___JR_B.Spot 3204.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/e90ac690-4fbd-4ded-94f2-af7373479164___JR_B.Spot 8931.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/47773ddb-e400-4a5d-87ec-ce711044c31e___NREC_B.Spot 9235.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/8ebada57-3ce3-455d-ab53-c4a79d4f0b58___JR_B.Spot 3201.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/baa2dfb9-ff6a-4f84-9036-243000982301___NREC_B.Spot 1880.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/82b9fdcc-3000-46fe-b955-063e77dd5968___JR_B.Spot 3324.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/a82938f7-bbd4-4ccd-8482-f596735744a5___JR_B.Spot 3305.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/41b580cc-85f0-42c5-aafc-d640ab727081___JR_B.Spot 8950.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/9023d324-f287-41ab-801b-27cc9a4ee9d5___JR_B.Spot 8981.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/00f2e69a-1e56-412d-8a79-fdce794a17e4___JR_B.Spot 3132.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/2679d7e8-de91-4864-8123-d5652069232e___JR_B.Spot 3375.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/fdaea662-b23a-41cf-803c-ca33cf492455___NREC_B.Spot 9069.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/f69531dd-6acc-4af1-afb1-b6970e153b6a___NREC_B.Spot 9248.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/06d752a4-d4a5-439e-b374-231a2cc64032___NREC_B.Spot 1868.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/ebe12503-1abc-4e09-9eee-3180b67c29f4___JR_B.Spot 8849.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Bell_pepper_leaf_spot/train_Bell_pepper leaf spot_6.jpg,Bell_pepper_leaf_spot,pepper_bacterial_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/5373b361-a0ee-477a-b8e9-f889d062ac1c___JR_B.Spot 3209.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/1694ae00-3c5f-488c-9402-e65c70c73cf2___JR_B.Spot 3179.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/35833444-02ab-4d4a-a7b7-76757ef56e59___JR_B.Spot 8839.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/6053bc44-28f5-48db-b21b-df8c16351222___JR_B.Spot 3173.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/6b70a53a-c5b9-47bc-8cb6-5b848a01af0b___NREC_B.Spot 1929.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/a3736622-1bd1-4e57-8aa0-2b8ed898c2a4___NREC_B.Spot 9095.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/34b6c910-b4aa-416b-a89d-98f63be5055c___NREC_B.Spot 9201.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/d01b3a25-c172-42b5-a269-43b46e40b2fd___NREC_B.Spot 9144.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/d8f2cdbc-8c31-40e9-af5e-a2a2176da4fb___NREC_B.Spot 1949.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/3700475e-b0b1-4b8b-90bd-374be22dbfd0___NREC_B.Spot 1860.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/50e6a99b-97a6-4f91-bb0d-b82e11e3f482___NREC_B.Spot 9195.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Bell_pepper_leaf_spot/train_Bell_pepper leaf spot_2_2.jpg,Bell_pepper_leaf_spot,pepper_bacterial_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/5d17a185-67fe-465f-81b9-35d936f24f99___JR_B.Spot 3181.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/8581fc41-9bd8-4845-9eef-bf1c58997a37___JR_B.Spot 9038.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/6fc860ea-46cd-4b40-8d53-27c1ebf95935___NREC_B.Spot 1836.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/a40f6c5e-3e3b-43e8-95da-10b90705262f___NREC_B.Spot 9124.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/da6bf599-43d6-4b8e-80bd-97721561273f___JR_B.Spot 8973.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/7f9fc159-4db8-4e64-93eb-47e1f323d981___JR_B.Spot 8872.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/ed668b2e-9249-4905-b5ea-9ef6bb4417dd___NREC_B.Spot 1974.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/e073380b-e5ad-4e07-8ed5-5adec8bac1ff___NREC_B.Spot 1906.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Bell_pepper_leaf_spot/train_Bell_pepper leaf spot_46.jpg,Bell_pepper_leaf_spot,pepper_bacterial_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/d13cfcd6-79ac-48c9-9e88-931982463214___NREC_B.Spot 1895.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/a27ea599-79a4-4eea-80c8-f83734e2b68d___NREC_B.Spot 1963.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/bb696cc0-eef2-40e1-a0c0-9df002d0d413___NREC_B.Spot 9243.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/6d21b1fe-9e5d-4586-9726-14844ad5116f___JR_B.Spot 3120.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Bell_pepper_leaf_spot/train_Bell_pepper leaf spot_13_2.jpg,Bell_pepper_leaf_spot,pepper_bacterial_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/bcf56f7d-d584-4fed-b42e-5cbf3b8707b7___JR_B.Spot 3197.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantdoc/train/Bell_pepper_leaf_spot/train_Bell_pepper leaf spot_28.jpg,Bell_pepper_leaf_spot,pepper_bacterial_spot,plantdoc_train,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/35ef7246-60e5-4bcc-bc1f-020eac1eacc2___JR_B.Spot 3298.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/0b27c03f-b3bc-4d96-9b76-6fbd779404b9___NREC_B.Spot 1799.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/a30b2b1d-6dd4-4322-8950-f85c5b946c5a___NREC_B.Spot 9152.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/65d4487f-5ee0-4925-8e7f-ba4a61c76750___NREC_B.Spot 9070.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/c869760f-5c94-4282-9e1b-a7b0f36455e4___JR_B.Spot 8929.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/44dd61ff-4a53-4657-8340-4bd56d8d5dae___JR_B.Spot 8911.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/5d8f861b-e216-4239-ab39-3c55d63dd9d6___NREC_B.Spot 1907.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/35a552c8-feba-4b4a-9aee-3833e8b1daea___NREC_B.Spot 9200.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/9fe2f333-6a6b-48d2-b4d7-e56bda54a2d5___JR_B.Spot 8979.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/45cfd1ee-052e-43ef-93ff-ae392eedd726___NREC_B.Spot 9084.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/bd493982-5fe3-4851-b4d3-1e9e962f1d70___NREC_B.Spot 1876.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/ac4d5f77-f965-4118-9608-3a2879d36f56___JR_B.Spot 3296.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/84f03e83-ac3b-4804-8791-68b2a523b065___NREC_B.Spot 1870.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/5149fd50-acad-4a4f-a098-a5378d31479e___NREC_B.Spot 9142.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/d4d0e98c-5d9c-4301-9c1e-546c3a3abfd1___JR_B.Spot 9008.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/f92689ca-b5db-4a0a-b865-a69ba215922f___JR_B.Spot 9040.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/1c0c1501-f362-49d0-9e99-e72006441c8c___JR_B.Spot 8869.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/bfc55b79-3f3b-4884-b5ec-b66c02b9cabb___JR_B.Spot 3260.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/ba89789a-d506-48d5-964b-41f5815d46b1___JR_B.Spot 3352.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/d7010297-6cb4-435d-ad31-12758c1520c8___JR_B.Spot 8940.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/65c3a8f9-9631-4b86-9ae3-28116c869247___JR_B.Spot 9005.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/144ae14f-dbf4-4dfa-9d47-98fb33009a48___JR_B.Spot 3364.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/7d8da270-f47d-4422-9855-c8a4c93839ba___JR_B.Spot 9087.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/a9465bdb-c2fe-4b3a-8617-84ca453cd782___NREC_B.Spot 9110.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
/home/pvvkishore/projects/IndAgri-VLM/data/raw/plantvillage/PlantVillage/Pepper__bell___Bacterial_spot/c030548f-c7e2-48a3-a50b-9a55138951ff___JR_B.Spot 3368.JPG,Pepper__bell___Bacterial_spot,pepper_bacterial_spot,plantvillage,train
